bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,new_year,price,view,lat
4,2.5,1930,8458,2,0,0,3,7,1930,0,1670,9485,1993,325000,0,47.3645
4,1.75,1200,7680,1,0,0,3,7,1200,0,1490,7800,1968,210000,0,47.3138
1,1,970,7639,1,0,0,4,5,570,400,1360,7380,1920,215000,0,47.4655
3,1.75,1810,10800,1,0,0,5,8,1210,600,1800,10800,1968,387000,0,47.5236
3,1,1380,7015,1.5,0,0,4,7,1380,0,1160,6700,1925,408000,0,47.6987
3,1,1470,6500,1,0,0,4,7,1470,0,1470,9300,1953,410000,0,47.473
3,1,1010,7920,1,0,0,3,6,1010,0,1520,7560,1925,216000,0,47.5249
3,1,1010,7920,1,0,0,3,6,1010,0,1520,7560,1925,390000,0,47.5249
3,1.5,1340,11744,1,0,0,2,7,1340,0,2020,13673,1950,357000,0,47.4947
3,1,970,7275,1,0,0,4,7,970,0,1750,7200,1970,215000,0,47.4006
3,1,1122,6554,1.5,0,0,3,5,1122,0,1610,5650,1900,265000,0,47.5135
3,2.75,1670,1350,3,0,0,3,9,1350,320,1520,4800,2014,589950,0,47.5763
3,1.75,2840,16851,1,0,3,3,8,1600,1240,2650,11063,1950,440000,3,47.7458
2,1,770,8600,1,0,0,4,4,770,0,1420,6960,1914,248000,0,47.5325
3,2.25,2040,130680,2,0,0,3,9,2040,0,3080,39630,1977,730000,0,47.7584
4,2.5,3052,12145,2,0,0,3,8,3052,0,2767,8604,2004,425000,0,47.2598
3,2.5,2620,14248,2,0,0,4,8,1830,790,2620,12343,1977,680000,0,47.6281
5,2.25,3120,10400,2,0,0,3,8,3120,0,2160,8267,1980,341500,0,47.3097
2,1,1100,3975,1,0,0,3,7,900,200,1110,4280,1950,395000,0,47.6701
4,2.75,3410,95396,1.5,0,0,4,10,3410,0,3721,35352,1962,1230000,0,47.6547
5,2.75,2510,9180,1,0,1,4,8,1600,910,2650,9780,1975,695500,1,47.6389
3,1.75,1680,8629,1,0,0,3,8,1200,480,1990,8400,1977,308000,0,47.3662
3,2,1960,6450,1,0,0,4,7,1000,960,1660,20720,1977,422500,0,47.3972
2,1,1040,6900,1,0,0,4,7,1040,0,1620,6280,1915,418000,0,47.5411
5,1.5,1750,9780,1.5,0,0,4,7,1750,0,1750,10295,1961,385000,0,47.7755
3,3.25,2170,12508,1.5,0,0,5,9,1650,520,2720,21070,1970,876650,0,47.5665
3,2.5,1639,2710,2,0,0,3,8,1479,160,1580,1733,2003,450000,0,47.5924
4,2.25,2100,9984,1,0,0,4,7,1290,810,1930,10511,1973,418800,0,47.7365
2,1,880,1753,2,0,0,4,7,880,0,1010,1748,1945,330000,0,47.6475
3,1.75,1940,8376,1,0,0,4,8,1290,650,2400,8674,1963,550000,0,47.5586
4,2.5,2490,11650,1,0,0,3,7,1390,1100,2010,10495,1990,270000,0,47.4416
3,2.25,2060,7080,2,0,0,3,9,1800,260,3070,7500,1940,978500,0,47.6455
4,2.5,2720,10455,2,0,2,3,10,2500,220,3240,12348,1981,975000,2,47.5564
3,2.25,2180,6850,1,0,0,3,7,1750,430,1740,7016,1973,455000,0,47.7246
4,3.25,3600,38016,2,0,2,3,11,3310,290,2440,22693,1991,1420000,2,47.7124
2,1,840,9000,1,0,0,5,6,840,0,1350,10400,1951,220000,0,47.5033
3,2,2370,12196,2,0,0,4,7,2370,0,1380,12196,1970,490000,0,47.6734
4,2.25,2270,9100,2,0,0,3,7,2270,0,1710,7910,1978,420000,0,47.7242
4,2.5,2720,7043,2,0,0,3,9,2720,0,2640,6958,2003,408500,0,47.3315
3,1.5,1140,4800,1.5,0,0,3,7,1140,0,1260,4800,1915,716000,0,47.6368
4,2.5,2460,5000,2,0,0,5,8,1620,840,2320,5000,1938,965000,0,47.6282
3,1.5,1240,9196,1,0,0,3,8,1240,0,1690,10800,1968,357823,0,47.7562
5,4.5,10040,37325,2,1,2,3,11,7680,2360,3930,25449,2001,7060000,2,47.65
3,2.25,1670,9500,1,0,0,3,7,1170,500,1470,9500,1977,425000,0,47.7253
4,1.75,2220,6731,1,0,0,4,7,1110,1110,1600,6350,1953,711777,0,47.5691
3,1,980,9903,1,0,0,4,7,980,0,1830,9903,1966,335000,0,47.7746
4,1.5,1890,6938,1.5,0,0,3,8,1890,0,1700,6250,1919,825000,0,47.5896
2,1,1100,6000,1.5,0,0,4,6,1100,0,1280,6000,1900,210000,0,47.5275
2,1.75,2770,19700,2,0,0,3,8,1780,990,2360,9700,1983,575000,0,47.7581
4,2.75,4250,10925,2,0,0,3,10,4250,0,4650,11544,2003,1210000,0,47.5297
2,2,1370,4866,1,0,0,3,8,1370,0,1365,4784,2005,431500,0,47.704
3,1.5,1480,13457,1,0,0,3,7,1480,0,2100,10517,1959,475000,0,47.5914
4,3.75,3770,4000,2.5,0,0,5,9,2890,880,2800,5000,1916,1500000,0,47.6157
6,3,2870,206474,2,0,0,3,7,2330,540,2380,59677,1985,540000,0,47.401
3,2.5,3820,35016,2,0,0,4,9,3820,0,3010,35190,1987,775000,0,47.6496
3,2.5,1530,2978,1,0,0,3,7,1210,320,1640,5100,1997,635000,0,47.6796
3,2.75,4120,16365,1,0,2,3,12,4120,0,4020,14110,1999,1300000,2,47.5265
3,2.25,1590,7267,1,0,0,4,7,1100,490,2060,8336,1976,405000,0,47.7457
3,1,1520,8600,1,0,0,3,6,1040,480,1320,8600,1951,210000,0,47.5134
4,2.5,2350,4675,2,0,0,3,9,2150,200,2240,3848,1923,880000,0,47.6344
4,2,1370,8837,1.5,0,0,3,7,1370,0,1360,9000,1955,239000,0,47.4386
3,2.5,1540,6100,1,0,0,3,6,770,770,1710,5950,2014,515000,0,47.5696
3,3.25,3786,38038,1,1,4,3,9,1934,1852,2850,33361,2006,1380000,4,47.3907
4,2.25,1500,5393,2,0,0,3,7,1500,0,1500,5952,1999,215000,0,47.3378
6,2,1750,17685,1,0,0,4,5,1750,0,1750,9209,1943,315000,0,47.5096
3,1.5,1800,8303,1,0,0,3,7,1200,600,1800,8171,1957,442500,0,47.7693
2,1.75,1180,55321,1,0,0,3,8,1180,0,1480,56192,2004,311000,0,47.3329
2,1,830,6030,1,0,0,4,6,830,0,1280,6030,1925,425000,0,47.6994
3,1.75,1540,9450,1,0,0,4,6,1040,500,1200,5400,1919,433500,0,47.6985
3,2.25,1610,8296,2,0,0,3,8,1610,0,1610,8288,1978,450000,0,47.7
3,2.25,1990,10260,2,0,0,4,8,1990,0,1990,10260,1987,675000,0,47.6801
3,2.5,2070,4132,2,0,0,3,8,2070,0,1530,5606,1999,535000,0,47.6036
3,1.75,1760,12874,1,0,0,4,7,1230,530,1950,10240,1967,577000,0,47.5906
3,1.75,1740,8528,1,0,0,4,7,1290,450,1610,8528,1939,480000,0,47.7097
3,1.5,1950,4473,1,0,0,4,6,1530,420,2670,14256,1914,400000,0,47.7094
3,1,1280,8184,1.5,0,0,4,6,1280,0,1120,8184,1947,304000,0,47.7467
3,1.75,1460,7203,1,0,0,3,7,1460,0,1570,7203,1990,355000,0,47.5049
4,3.25,3770,982998,2,0,0,3,10,3770,0,2290,37141,1992,998000,0,47.414
4,1.75,2410,8447,2,0,3,4,8,2060,350,2520,14789,1980,550000,3,47.6499
4,1.75,2410,8447,2,0,3,4,8,2060,350,2520,14789,1980,550000,3,47.6499
3,1.75,1400,7300,2,0,0,3,6,1400,0,1440,10825,1948,210000,0,47.4999
3,2.5,2100,7587,2,0,0,3,9,2100,0,2330,8119,1990,317000,0,47.3072
4,3.5,5360,25800,1,0,0,3,9,3270,2090,2650,21781,1971,700000,0,47.6099
3,1,1000,9150,1,0,0,3,7,1000,0,1490,10647,1969,265000,0,47.4829
4,3.5,3150,6175,2,0,0,3,9,3150,0,3150,6986,2001,700000,0,47.5966
5,3.5,4180,17841,2,0,2,3,10,3160,1020,3260,12608,1990,1020000,2,47.5618
4,2.25,2840,20242,1,0,0,3,8,2240,600,2840,20372,1972,1150000,0,47.639
4,2.5,2110,35091,1,0,0,4,8,1290,820,2740,36427,1985,460000,0,47.467
2,1.5,1660,4000,1,0,0,3,7,1000,660,1570,5500,1950,410000,0,47.6832
4,3,2160,4400,1,0,0,5,7,1320,840,1430,4400,1921,665000,0,47.6163
4,2.5,2420,7744,2,0,0,3,9,2420,0,2820,11129,1994,600000,0,47.534
4,1.75,1920,3844,1,0,0,3,7,1170,750,1480,3844,1967,502000,0,47.7041
4,2.5,2310,8030,2,0,0,3,7,2310,0,1780,8041,1978,364950,0,47.7433
3,2.25,2330,4000,1.5,0,2,5,7,1520,810,1870,4000,1927,680000,2,47.6732
5,2.5,2340,13713,1,0,0,2,8,1670,670,2080,11000,1967,235500,0,47.3307
4,2.5,2590,5756,2,0,0,3,8,2590,0,2620,6109,2001,576000,0,47.5356
2,3,1410,1240,2,0,0,3,8,1140,270,1410,1273,2006,405000,0,47.5221
3,2.75,2850,8039,1,0,0,4,8,1540,1310,2240,7727,1989,335000,0,47.4141
2,1,730,6728,1,0,0,3,6,730,0,1170,7034,1953,122000,0,47.4275
3,1.75,1470,6250,1,0,3,4,7,1070,400,2630,7050,1939,432000,3,47.7394
4,2.25,2330,11400,1,0,0,4,8,2330,0,2640,10200,1974,375000,0,47.4495
4,2.25,2460,11250,1,0,0,4,8,2460,0,1630,10216,1959,276000,0,47.3182
3,2.25,2080,111513,1.5,0,0,3,8,1680,400,2440,107157,1977,450000,0,47.7403
2,1,990,8140,1,0,0,1,6,990,0,2150,5000,1910,210000,0,47.5828
3,2.5,1450,4106,2,0,0,3,7,1450,0,2000,4000,2011,279000,0,47.3655
3,1.75,1340,3900,2,0,0,5,7,1340,0,1470,1611,1900,635000,0,47.6711
3,2.5,2730,7372,2,0,0,3,9,2730,0,2710,8343,1998,350000,0,47.2831
3,1,1140,7560,1,0,0,4,6,1140,0,1300,7560,1958,218000,0,47.4624
4,1.5,1950,6300,1.5,0,1,3,7,1650,300,1760,6300,1944,750000,1,47.6819
4,1.75,2000,25700,1,0,0,4,7,1150,850,2420,27500,1958,310597,0,47.32
3,1,900,37800,1,0,0,4,5,700,200,1750,11998,1923,355000,0,47.7146
5,2.75,3390,5211,2,0,0,3,9,3390,0,3210,5211,2004,735000,0,47.5977
1,1,720,6000,1,0,0,3,6,720,0,1040,6000,1940,155000,0,47.5266
3,1,940,10368,1,0,0,3,7,940,0,2090,9620,1965,354000,0,47.6608
3,1.75,1770,10513,1,0,0,4,7,1400,370,2070,9968,1982,415000,0,47.7726
1,1,590,833,1,0,0,4,7,590,0,780,1617,1926,202000,0,47.6082
3,2.5,1980,1873,2,0,0,3,7,1470,510,1500,1873,1996,580000,0,47.6659
4,3.25,3070,10375,2,0,0,3,10,2180,890,2500,11194,2005,1500000,0,47.5862
4,2.5,3500,7519,2,0,0,3,9,3500,0,3920,7982,2004,790000,0,47.6799
3,2.5,2100,5112,2,0,0,3,8,2100,0,2100,4370,1999,499900,0,47.5338
4,2.25,2620,98881,1,0,0,3,7,1820,800,1728,95832,1952,525000,0,47.4662
4,2.5,2810,10613,2,0,0,3,9,2810,0,2800,9933,1989,810000,0,47.5424
4,1.5,2290,8773,1,0,0,4,7,1330,960,1740,7058,1947,425000,0,47.7173
3,1.75,1350,7588,1,0,0,3,7,1350,0,1470,7341,1993,241250,0,47.3123
4,2.5,2770,19116,1,0,0,4,8,1600,1170,2730,18429,1961,318700,0,47.3386
4,1.75,2530,5000,1.5,0,2,5,8,2070,460,1950,3600,1917,720000,2,47.6624
3,1,1280,10500,1.5,0,0,4,5,1280,0,1410,10500,1941,291000,0,47.566
3,1.75,1060,38644,1,0,0,3,7,1060,0,1310,11416,1983,420000,0,47.7442
2,1.75,1000,3554,1,0,0,4,8,1000,0,1150,4000,1975,210000,0,47.3811
3,3.25,3870,11000,2,0,2,3,9,2970,900,2970,11000,1991,645000,2,47.5545
5,2,3370,5000,1.5,0,0,4,7,2140,1230,1920,3200,1907,762000,0,47.6373
4,1.75,2290,7765,1,0,0,3,6,2290,0,1240,8215,1953,247500,0,47.4997
3,2.25,1670,7150,2,0,0,4,7,1670,0,1570,7040,1990,282500,0,47.3603
3,1.75,1460,22651,1,0,0,4,7,1460,0,2030,49222,1961,395000,0,47.4861
3,1.75,1770,8235,1,0,0,3,7,1030,740,1560,8918,1960,295000,0,47.4323
2,1,820,5100,1,0,0,4,6,820,0,2270,5100,1954,235000,0,47.5175
3,1.75,1900,6334,1,0,2,3,8,1450,450,1530,6334,1948,770000,2,47.6675
2,2,1870,4950,1,0,0,3,8,1870,0,1670,4800,2006,559950,0,47.7195
4,2,1840,5419,1,0,0,4,7,920,920,1800,5419,1942,639000,0,47.6483
3,1,1590,8470,1,0,0,4,7,1140,450,1570,9375,1967,314950,0,47.4473
3,1,1640,6180,1,0,0,4,7,1640,0,1540,6180,1946,525000,0,47.5682
3,2.25,3000,11665,1.5,1,4,3,11,3000,0,3000,15959,2001,2400000,4,47.5884
3,1.75,2160,6272,1,0,0,4,8,1390,770,1290,5376,1960,820000,0,47.6777
3,3,2490,3600,2,0,3,4,8,1790,700,2490,3600,1911,1390000,3,47.6313
3,2,1290,5700,1,0,0,5,7,1290,0,1160,5700,1950,521450,0,47.5713
3,2.5,3190,49137,2,0,0,3,9,3190,0,3240,53143,1988,760750,0,47.6027
4,1,1540,115434,1.5,0,0,4,7,1540,0,2027,23522,1923,759600,0,47.4163
3,2,2140,7200,1,0,0,4,8,1480,660,2070,7220,1966,346150,0,47.5084
2,1,980,3800,1,0,0,3,7,980,0,1520,5010,1926,390000,0,47.6903
5,2.25,2450,9432,2,0,0,3,8,2450,0,2310,9100,1973,359950,0,47.4519
3,2,1360,5120,1.5,0,0,4,6,910,450,1440,5120,1924,430000,0,47.5587
4,3.5,4610,11676,2,0,0,3,10,4610,0,3900,11164,2000,960000,0,47.6011
7,6.75,7480,41664,2,0,2,3,11,5080,2400,2810,33190,1953,800000,2,47.4643
3,2.5,2860,5805,2,0,0,3,9,2860,0,2360,5832,1999,1010000,0,47.6218
3,2,1810,11456,1,0,0,3,7,1810,0,1360,12931,1970,290000,0,47.4648
4,2,2240,10296,1,0,0,5,8,2240,0,2500,10918,1948,1350000,0,47.6177
3,3.25,3610,59677,2,0,0,3,10,2440,1170,3130,65775,2003,777000,0,47.5464
2,1,1450,4500,1.5,0,0,4,7,1450,0,1470,5000,1921,526000,0,47.6739
3,3.5,1450,1091,2,0,0,3,8,1200,250,1490,3017,2007,550000,0,47.6475
3,1.5,1820,8750,1,0,0,4,7,1200,620,1500,8000,1958,276000,0,47.4213
5,3.25,5620,12672,2,0,0,4,11,4140,1480,4470,8050,1916,2500000,0,47.5786
3,1.75,2080,6554,1,0,0,3,7,1040,1040,1230,5650,1950,325000,0,47.5135
3,2.5,1780,1754,3,0,0,3,8,1780,0,1780,1607,2007,365000,0,47.548
8,6,4340,9415,2,0,0,3,8,4340,0,2050,9100,1967,2150000,0,47.6316
4,3.25,2860,3680,2,0,0,3,9,1980,880,2010,3680,1993,825050,0,47.6752
3,1.5,2540,9520,1,0,0,3,8,1500,1040,1870,6800,1959,690000,0,47.6834
4,1,1140,6250,1.5,0,0,3,6,1140,0,1140,1370,1958,390000,0,47.5433
3,2,1320,1297,3,0,0,3,7,1320,0,1380,1503,1995,385000,0,47.6959
3,2.5,2040,7503,2,0,0,3,8,2040,0,2170,7503,1987,619000,0,47.5718
4,2.25,1790,42000,1,0,0,3,7,1170,620,2060,50094,1983,494000,0,47.4819
3,2,1910,13505,1,0,0,3,8,1910,0,2010,8000,1955,412450,0,47.7114
3,1.75,1460,2800,2,0,0,3,7,1460,0,1220,4062,1928,580000,0,47.6779
3,1.5,1420,22100,1,0,0,5,7,1420,0,1540,21780,1957,269900,0,47.4193
4,1.5,1790,4080,1.5,0,0,5,7,1790,0,1710,4080,1928,704300,0,47.5749
3,2,1390,6005,2,0,0,3,8,1390,0,1264,5550,2005,267000,0,47.2117
4,1.75,1880,12150,1,0,0,3,7,1280,600,1980,9680,1976,310000,0,47.3272
3,1.5,1570,10824,2,0,0,3,7,1570,0,1530,8125,1908,227064,0,47.54
3,2.5,2690,7000,2,0,0,5,7,1840,850,1800,6435,1943,925000,0,47.6784
3,1.75,1670,11452,1,0,2,3,8,1670,0,1820,11152,1992,245000,2,47.1913
3,1,1040,7490,1,0,0,3,7,1040,0,1520,7410,1969,339888,0,47.7137
4,2,1560,7500,1,0,0,4,7,1560,0,1730,7500,1968,439000,0,47.7281
2,1,1470,6120,1,0,0,2,7,1470,0,1840,6120,1940,400000,0,47.6914
3,2.25,2070,15002,1.5,0,0,3,8,2070,0,2070,15002,2013,560000,0,47.7635
2,1,1370,5922,1,0,2,3,8,1130,240,2460,6759,1941,703011,2,47.6473
2,1,1120,4800,1,0,0,3,7,770,350,1510,4800,1926,363000,0,47.5669
4,2.75,2640,6240,2,0,0,3,9,2640,0,2640,5898,2001,650000,0,47.5788
3,1,1030,9916,1,0,0,4,7,1030,0,1470,9044,1972,299950,0,47.7218
3,1,1120,6625,1,0,0,3,6,1120,0,1120,6794,1942,228950,0,47.4879
4,1.75,1730,11700,1,0,0,3,7,880,850,1570,7820,1956,465000,0,47.6031
3,2.5,2090,9847,2,0,2,3,9,2090,0,2860,11483,1983,725000,2,47.5651
3,1,920,14400,1,0,0,4,7,920,0,1170,9600,1977,212500,0,47.2816
4,2.25,2970,54450,2,0,0,3,8,2970,0,2260,6465,1998,526000,0,47.4338
3,2.5,1720,10031,2,0,0,3,8,1720,0,2280,5845,1993,383000,0,47.7688
3,1.75,1460,4692,1,0,0,3,7,1460,0,1600,4557,1988,244000,0,47.472
3,1.5,1540,3570,1.5,0,0,5,7,1490,50,1620,4080,1930,565000,0,47.6692
8,3,2850,12714,1,0,0,3,7,2850,0,1480,4942,1959,373000,0,47.4859
3,2,1310,9855,1,0,0,3,7,1310,0,1310,8370,1962,300000,0,47.7296
5,2.5,2430,4781,2,0,0,3,9,2430,0,2420,4770,2001,405000,0,47.4487
3,1.5,1700,14133,1,0,1,4,8,1700,0,2630,17376,1954,979000,1,47.6166
4,1.75,2160,28750,2,0,0,4,8,2160,0,1790,53578,1978,324888,0,47.3212
3,1.5,860,3200,1,0,0,3,6,860,0,1220,4300,1929,445000,0,47.6791
3,3.5,2050,2020,2,0,0,3,8,1520,530,1230,3640,2006,761000,0,47.6235
4,2,1650,4745,1,0,0,3,7,1130,520,1650,5184,1972,435000,0,47.7359
3,2.25,1570,8410,1,0,0,3,7,1180,390,1540,8410,1991,252000,0,47.1942
3,1.75,1660,10150,1.5,0,0,3,7,1660,0,1640,8906,1957,350000,0,47.7512
3,1,1220,8119,1,0,0,4,7,1220,0,1910,8119,1955,875000,0,47.6328
3,1,1220,8119,1,0,0,4,7,1220,0,1910,8119,1955,940000,0,47.6328
3,2,1780,11342,1,0,0,3,7,1780,0,2140,8449,1964,280000,0,47.4617
3,2.5,2180,4226,2,0,0,3,8,2180,0,2540,4607,2004,450000,0,47.7733
3,2.5,3520,237402,2.5,0,0,3,9,3520,0,2310,165963,2004,905000,0,47.2687
3,2.5,2220,20531,2,0,0,3,8,2220,0,2420,19249,1998,382450,0,47.2864
3,2,1610,13309,1,0,0,4,7,1610,0,1610,15725,1967,246700,0,47.3398
3,1.5,1070,9331,1,0,0,3,6,1070,0,1480,8400,1956,220000,0,47.7633
3,1,1060,4880,1,0,0,2,6,910,150,1200,4880,1913,555750,0,47.5545
3,1.5,1160,8906,1,0,0,3,7,1160,0,1160,8906,1962,262500,0,47.5362
2,1,910,4725,1,0,0,3,7,910,0,1600,5200,1949,515000,0,47.676
3,2.5,2970,21907,2,0,0,3,9,2970,0,2040,27917,2006,499500,0,47.4741
1,1,790,13062,1,0,0,3,6,790,0,1240,7137,1942,135000,0,47.4919
2,2,1540,7290,2,0,0,3,7,1540,0,1540,7072,1983,462500,0,47.551
4,2.5,3130,21100,1,0,4,3,9,2530,600,3680,23000,1956,937500,4,47.7598
3,1.5,1470,9570,1,0,0,3,7,1280,190,1390,9570,1941,458000,0,47.7032
4,2.75,3160,7143,1.5,0,0,3,8,2100,1060,2200,6122,1933,845000,0,47.6513
3,2.25,2675,40910,2,0,0,3,8,2675,0,2300,39438,1984,660000,0,47.5916
3,2,1340,6783,1,0,0,4,7,1340,0,1630,6458,1987,265000,0,47.3504
9,4.5,3830,6988,2.5,0,0,3,7,2450,1380,1460,6291,1938,599999,0,47.6927
3,2.5,1800,8697,2,0,0,3,8,1800,0,1770,8390,1987,280000,0,47.3115
3,3.25,2990,189852,2,0,0,4,10,2990,0,3500,48760,1974,1060000,0,47.746
4,3,3720,14125,1,0,0,4,9,1930,1790,3160,15300,1960,875000,0,47.5911
3,1,920,7276,1,0,0,4,6,920,0,1120,7276,1961,125000,0,47.285
4,3,3280,4904,2,0,0,3,7,3280,0,2600,5004,2005,634800,0,47.6802
4,1,1440,9600,1,0,0,2,7,1440,0,1740,43560,1964,269950,0,47.3168
3,2.25,1940,11612,1,0,0,4,8,1100,840,2180,8954,1981,359950,0,47.5018
3,1.75,1590,11454,1,0,0,4,8,1590,0,1970,9960,1979,417000,0,47.5049
2,2,1340,4122,1,0,0,3,8,1340,0,1350,4273,2007,389000,0,47.7182
4,2.5,3770,10893,2,0,2,3,11,3770,0,3710,9685,1997,1040000,2,47.5646
6,2.5,2680,11250,1,0,0,5,7,1340,1340,2200,9875,1967,698000,0,47.6553
4,2.5,2820,10125,2,0,0,3,8,2820,0,1560,10125,2008,685000,0,47.7494
3,1.75,1520,7137,1,0,0,3,5,1520,0,1240,8602,1932,198500,0,47.4924
4,2.5,2560,5428,2,0,0,3,8,2560,0,2620,5428,2012,350000,0,47.3835
3,2.5,3310,387684,1,0,0,3,8,2160,1150,2340,189050,1996,649950,0,47.4167
3,1.5,1540,7200,1,0,0,3,7,1540,0,1560,7500,1968,441000,0,47.7357
3,1.75,1430,11761,1,0,0,4,8,1430,0,2040,10035,1964,462600,0,47.6686
4,2.5,2506,6232,2,0,0,3,7,2506,0,2070,8260,2006,365070,0,47.3734
4,2,2250,7500,1,0,0,5,7,1200,1050,1440,7500,1956,550000,0,47.5877
5,1.75,2740,9600,1,0,0,4,7,1370,1370,1990,4800,1945,470000,0,47.5738
3,1.75,1540,10400,1,0,0,3,6,1540,0,1090,7500,1977,340000,0,47.5651
4,2.75,4190,38912,1,0,0,4,9,2040,2150,3050,36884,1965,910000,0,47.6472
4,1.75,1690,8392,1,0,0,3,7,1190,500,1880,9861,1979,405000,0,47.773
4,2.25,1990,4600,1.5,0,2,4,8,1420,570,1810,5750,1932,661000,2,47.5638
4,2.5,2410,7069,2,0,0,3,9,2410,0,2240,7184,1993,635000,0,47.7094
2,1,1150,6098,1,0,0,3,7,950,200,1790,8455,1948,282000,0,47.7259
4,1.75,1720,10137,2,0,0,3,7,1720,0,1350,10205,1956,235000,0,47.4424
3,2,1260,22100,2,0,0,4,7,1260,0,1430,13000,1981,277500,0,47.2772
5,2.5,2020,8250,1,0,0,4,8,1430,590,1680,8959,1978,346500,0,47.4432
5,2.25,2240,5500,1,0,0,3,7,1490,750,2010,6050,1959,480000,0,47.5305
4,2.25,1930,6508,2,0,0,3,8,1930,0,2170,6548,1996,360000,0,47.7458
3,2.5,1820,6785,1,0,0,3,7,1420,400,1710,6055,1994,245000,0,47.3201
3,3.5,1560,1490,2,0,0,3,8,1240,320,1560,1662,1995,625000,0,47.6248
5,3,2170,2440,1.5,0,0,4,8,1450,720,2070,4000,1911,750500,0,47.6724
3,1.75,1600,9579,1,0,0,3,8,1180,420,1750,9829,1977,525000,0,47.7662
4,3.5,3760,57063,2,0,0,3,9,2950,810,2870,28945,1998,740000,0,47.6328
3,1.5,1240,7735,1,0,0,4,7,1240,0,1260,7500,1957,523000,0,47.601
3,1.75,1090,4500,1.5,0,0,5,8,1090,0,1640,5225,1929,292000,0,47.5157
4,2.5,2740,9599,1,0,2,3,8,1820,920,2660,8280,1961,625000,2,47.7728
3,2.5,3110,11727,2,0,2,3,9,3110,0,4240,13353,2002,700000,2,47.5445
3,2.5,1610,1320,2,0,0,3,7,1280,330,1480,1602,2007,399950,0,47.6
4,3.5,1880,1341,3,0,0,3,8,1650,230,1740,1883,2007,545000,0,47.6053
4,2,1740,6369,1,0,0,5,6,870,870,1560,7200,1954,339999,0,47.7461
4,2.25,3270,6000,2,0,0,5,8,2180,1090,2880,6000,1909,1210000,0,47.6101
3,2.5,1990,5149,2,0,0,3,8,1990,0,2280,4506,2003,545000,0,47.5895
4,1.75,1960,8400,1,0,0,4,8,1960,0,2080,8400,1967,260000,0,47.3111
3,1.75,1680,3420,1,0,0,3,7,960,720,1680,4080,1992,526000,0,47.6854
4,3,2910,8540,2,0,0,3,9,2910,0,3040,6091,2003,701000,0,47.5223
3,2.25,1500,7482,1,0,0,4,7,1210,290,1480,7308,1968,290000,0,47.4619
1,1,580,1799,1,0,0,3,7,580,0,1260,4000,2005,330600,0,47.6829
3,1.75,2540,8280,1,0,0,3,7,1270,1270,1950,8280,1949,550500,0,47.7219
2,1,950,6426,1,0,0,3,7,950,0,1360,2550,1949,430000,0,47.5653
4,5.5,7080,16573,2,0,0,3,12,5760,1320,3140,15996,2008,4000000,0,47.6151
2,1,810,4560,1,0,0,3,7,810,0,1490,4560,1928,260600,0,47.5425
5,3,4080,7500,2,0,2,4,8,2720,1360,2000,4545,1961,825000,2,47.6722
4,2,1820,8400,1,0,0,5,7,1300,520,1700,9450,1956,378950,0,47.7615
4,2.5,2650,9065,2,0,0,3,7,2650,0,2590,13218,2000,435000,0,47.7258
3,2.25,1670,1396,2,0,0,3,9,1250,420,1610,5191,2015,631000,0,47.6814
3,2.5,2480,8342,2,0,0,3,8,2480,0,2300,8303,1986,415000,0,47.4381
3,1.75,1240,7560,1,0,0,3,8,1070,170,1650,7560,1967,222000,0,47.333
3,2,1390,8250,1,0,0,3,7,1390,0,1390,7875,1987,245000,0,47.3707
3,2.5,2880,10126,2,0,0,4,10,2880,0,2960,10514,1985,720000,0,47.6319
3,1,1060,9954,1,0,0,4,7,1060,0,1620,8760,1960,215000,0,47.3801
2,1,1070,2754,1,0,0,3,7,830,240,1760,4080,1924,579100,0,47.6755
4,1.75,1640,9299,1.5,0,0,4,7,870,770,2460,14326,1943,522500,0,47.5334
3,2,1510,3000,1,0,0,4,7,910,600,1620,4000,1972,489000,0,47.6804
3,1,1230,2353,1.5,0,0,4,6,1230,0,1280,1572,1925,240000,0,47.5177
3,2,1510,3657,1,0,0,3,8,1510,0,1510,3657,2007,420250,0,47.7225
4,2.5,3180,20870,2,0,0,3,8,2120,1060,2700,14190,1967,523000,0,47.7176
4,2,2260,6000,1,0,0,3,8,1430,830,2030,5874,1958,628000,0,47.6876
4,2.5,1920,7277,2,0,0,4,8,1920,0,2300,7645,1990,320000,0,47.4058
3,2.5,1980,7800,2,0,0,3,8,1980,0,1700,20580,1999,359950,0,47.4492
2,1,1200,8063,1,0,0,4,6,1200,0,1200,7500,1958,232000,0,47.4204
4,2.25,2020,5600,1,0,2,4,8,1210,810,2660,6050,1961,810000,2,47.6821
4,1.5,2010,7561,1.5,0,0,4,7,1890,120,1420,6564,1921,245000,0,47.311
3,2.25,1930,8192,1,0,0,3,7,1470,460,1510,8192,1984,273000,0,47.2624
5,2.5,2710,14989,1,0,0,3,8,1720,990,3180,16624,1959,1190000,0,47.6411
5,1,1950,6250,1.5,0,0,4,7,1450,500,1950,6250,1917,438000,0,47.5511
3,1.75,2110,19600,1,0,0,4,8,2110,0,880,10077,1959,400000,0,47.4742
3,1,1250,4800,1,0,0,4,7,1250,0,1404,4800,1951,340000,0,47.5517
2,2.5,1380,951,3,0,0,3,9,1380,0,1430,3400,2006,552000,0,47.6654
